,FIPS,Urban,Total_population,P_WH,P_AA,P_AI,P_AS,P_NH,P_OR,P_2R,P_Latino,P_native,P_FB,P_citizen,P_non-citizen,P_NoSchool,P_HS_no_degree,P_HS_or_GED,P_some_college,P_college_degree,P_Masters_prof_doc,P_limited_eng,Poverty_rate,MED_HH_income,UE_rate,P_UI,P_Insured,P_UI_under_18,P_UI_18-64,P_UI_65_over,P_any_private_ins,P_any_public_ins,P_Medicare_alone,P_Medicaid_alone,Respiratory HI,Low_access,GINI
315,49035113537,1.0,3611,0.6698975353087787,0.014400443090556632,0.008307947936859596,0.005538631957906397,0.03572417612849626,0.23400720022154528,0.0321240653558571,0.35973414566602047,0.8014400443090557,0.19855995569094434,0.8722222222222222,0.12777777777777777,0.10390083849799489,0.0925993437841779,0.3689391177542836,0.25154939846882973,0.16441851986875683,0.01859278162595698,0.12088569718731298,0.06586538461538462,70625.0,0.021,0.16699999999999998,0.833,0.109,0.237,0.0,0.625,0.29600000000000004,0.16399999999999998,0.134,0.3,1.0,0.3665
316,49035113538,1.0,3255,0.6608294930875576,0.007373271889400922,0.04976958525345622,0.054377880184331796,0.07004608294930875,0.1348694316436252,0.02273425499231951,0.3582181259600614,0.7960061443932411,0.20399385560675884,0.9143258426966292,0.08567415730337079,0.07321274763135228,0.09517657192075797,0.38113695090439276,0.24849267872523687,0.17657192075796727,0.025409130060292853,0.20106702234078025,0.02030708271421496,72566.0,0.035,0.096,0.904,0.027000000000000003,0.141,0.0,0.833,0.13699999999999998,0.08900000000000001,0.07,0.3,1.0,0.3128
317,49035113539,1.0,4989,0.5872920424934857,0.0,0.0,0.070555221487272,0.0308679094006815,0.29645219482862295,0.014832631789937864,0.414511926237723,0.8035678492683904,0.19643215073160955,0.8831651619755709,0.11683483802442911,0.08133833285261033,0.07528122295933083,0.432362272858379,0.22526680126910875,0.16123449668301124,0.02451687337755985,0.24775179856115107,0.04802631578947368,80303.0,0.025,0.127,0.873,0.075,0.16699999999999998,0.0,0.767,0.16699999999999998,0.062,0.107,0.3,1.0,0.2728
318,49035113600,1.0,5368,0.6218330849478391,0.0016766020864381521,0.02496274217585693,0.005774962742175857,0.05551415797317437,0.2844634873323398,0.005774962742175857,0.41114008941877794,0.8483606557377049,0.15163934426229508,0.9127699370855297,0.08723006291447033,0.046739434648754546,0.13406101315421215,0.4385670305065771,0.1992723201791212,0.1617688217184439,0.019591379792891127,0.22820564925828082,0.05862068965517241,53194.0,0.08,0.193,0.807,0.14800000000000002,0.256,0.0,0.632,0.26899999999999996,0.128,0.156,0.3,1.0,0.324
319,49035113701,1.0,3900,0.7741025641025641,0.0020512820512820513,0.055384615384615386,0.010512820512820513,0.04666666666666667,0.09641025641025641,0.014871794871794871,0.26461538461538464,0.8589743589743589,0.14102564102564102,0.8990318118948825,0.10096818810511757,0.1418414504088162,0.08780661215783861,0.32065410593672233,0.26270885175968717,0.14646285104870246,0.0405261286882332,0.14281775572098152,0.02286198137171888,63750.0,0.059000000000000004,0.084,0.9159999999999999,0.033,0.10400000000000001,0.11199999999999999,0.741,0.244,0.10400000000000001,0.155,0.3,1.0,0.3503
320,49035113702,1.0,2479,0.6776926179911255,0.002016942315449778,0.0,0.021379588543767647,0.0028237192416296895,0.2811617587736991,0.014925373134328358,0.40338846308995563,0.7390076643807987,0.26099233561920127,0.8560082872928176,0.1439917127071823,0.10087241003271538,0.11123227917121047,0.4509269356597601,0.17448200654307525,0.14885496183206107,0.013631406761177753,0.2542087542087542,0.031150667514303877,62000.0,0.032,0.175,0.825,0.136,0.217,0.0,0.71,0.21100000000000002,0.10300000000000001,0.121,0.3,1.0,0.3756
321,49035113801,1.0,5894,0.6462504241601629,0.028842891075670174,0.007465218866644045,0.013064133016627079,0.017475398710553106,0.2675602307431286,0.019341703427214117,0.4363759755683746,0.7811333559552087,0.2188666440447913,0.8893918816960917,0.11060811830390825,0.10382513661202186,0.09992193598750976,0.3861566484517304,0.25917252146760345,0.14207650273224043,0.008847254748894093,0.2161761984082917,0.1093797739077299,71711.0,0.038,0.201,0.799,0.171,0.24100000000000002,0.0,0.637,0.222,0.064,0.163,0.3,1.0,0.2934
322,49035113802,1.0,4274,0.6045858680393075,0.0,0.0,0.010528778661675245,0.03486195601310248,0.2791296209639682,0.07089377632194666,0.42115114646700985,0.8259241927936359,0.17407580720636406,0.8651821862348178,0.13481781376518218,0.07126168224299065,0.13278816199376947,0.37461059190031154,0.3045171339563863,0.1059190031152648,0.010903426791277258,0.2841203943954333,0.11901234567901235,50337.0,0.066,0.263,0.737,0.214,0.344,0.0,0.428,0.37200000000000005,0.111,0.28800000000000003,0.3,1.0,0.3182
323,49035113803,1.0,9116,0.5843571741992102,0.07393593681439228,0.0,0.07393593681439228,0.03312856516015796,0.18297498903027642,0.05166739798157086,0.3244844229925406,0.7817025010969724,0.21829749890302763,0.8785659213569776,0.12143407864302236,0.09882515549412578,0.0979612992398065,0.3384588804422944,0.25570145127850724,0.17087076710435384,0.03818244644091223,0.22776814466187764,0.07133217659533449,79886.0,0.033,0.146,0.8540000000000001,0.155,0.147,0.055,0.679,0.201,0.051,0.16399999999999998,0.3,1.0,0.2899
324,49035113903,1.0,5018,0.6759665205261061,0.0,0.0,0.06715823037066561,0.0,0.21502590673575128,0.04184934236747708,0.3084894380231168,0.8240334794738939,0.175966520526106,0.8968722073279713,0.1031277926720286,0.04963680387409201,0.12590799031476999,0.3710653753026634,0.2896489104116223,0.1431598062953995,0.020581113801452784,0.17842848114598694,0.06578489383919248,69181.0,0.049,0.14400000000000002,0.856,0.08900000000000001,0.19,0.0,0.725,0.184,0.073,0.126,0.3,1.0,0.3167
325,49035113904,1.0,5328,0.7287912912912913,0.0,0.012012012012012012,0.0016891891891891893,0.0,0.21677927927927929,0.040728228228228226,0.3183183183183183,0.9022147147147147,0.09778528528528528,0.9355575065847235,0.06444249341527655,0.08082956660462642,0.07657537888859346,0.4251528848710449,0.2773198617388992,0.12868917840999733,0.011433129486838606,0.17713838324525347,0.116846105129829,64658.0,0.066,0.21600000000000003,0.784,0.132,0.287,0.0,0.652,0.21100000000000002,0.09300000000000001,0.11599999999999999,0.3,1.0,0.3119
326,49035113905,1.0,7475,0.6379933110367892,0.03705685618729097,0.0050836120401337795,0.01217391304347826,0.037993311036789296,0.17939799331103679,0.0903010033444816,0.2993979933110368,0.8173913043478261,0.1826086956521739,0.9050732534205109,0.09492674657948905,0.075045759609518,0.11511083994305471,0.421191783607891,0.2287980475899939,0.1391092129347163,0.020744356314826115,0.15878378378378377,0.06747445949156569,68700.0,0.042,0.08800000000000001,0.912,0.027999999999999997,0.134,0.0,0.706,0.253,0.055,0.201,0.3,1.0,0.3142
327,49035113906,1.0,4117,0.7673062909885839,0.0111731843575419,0.0,0.014087928102987613,0.04153509837260141,0.1493806169540928,0.016516881224192374,0.2924459557930532,0.8821957736215691,0.1178042263784309,0.917744092732947,0.08225590726705305,0.0677154582763338,0.16997264021887826,0.32729138166894667,0.2722298221614227,0.1378248974008208,0.02496580027359781,0.10095642933049948,0.09184514003294893,49367.0,0.037000000000000005,0.14400000000000002,0.856,0.191,0.14400000000000002,0.0,0.649,0.266,0.121,0.174,0.2,1.0,0.3827
328,49035113907,1.0,7985,0.7670632435817157,0.005886036318096431,0.0,0.002629931120851597,0.0,0.16869129618033812,0.05572949279899812,0.2524733876017533,0.8954289292423294,0.10457107075767064,0.9486752999881193,0.05132470001188072,0.040016006402561026,0.12324929971988796,0.3525410164065626,0.2060824329731893,0.23769507803121248,0.040416166466586634,0.14746609564596716,0.05297297297297297,78421.0,0.051,0.079,0.9209999999999999,0.054000000000000006,0.1,0.0,0.81,0.152,0.044000000000000004,0.11199999999999999,0.2,1.0,0.2954
329,49035114000,1.0,2425,0.8915463917525773,0.009896907216494845,0.0,0.04618556701030928,0.0,0.01731958762886598,0.03505154639175258,0.06103092783505155,0.8878350515463918,0.11216494845360825,0.9421134421134422,0.05788655788655789,0.021591871295512276,0.015664690939881456,0.15071972904318373,0.1930567315834039,0.3899237933954276,0.22904318374259103,0.06950294860994102,0.1458551941238195,54074.0,0.057,0.077,0.9229999999999999,0.0,0.09699999999999999,0.0,0.75,0.3,0.249,0.133,0.3,1.0,0.5806
330,49035114100,1.0,2991,0.9247743229689067,0.0,0.007021063189568706,0.024072216649949848,0.0,0.0050150451354062184,0.03911735205616851,0.07890337679705783,0.9338014042126379,0.06619859578736209,0.9632850241545894,0.03671497584541063,0.01729106628242075,0.013174145738987238,0.13297653355290243,0.22107863318237958,0.3561136270069988,0.25936599423631124,0.061683599419448475,0.10251542477456099,80000.0,0.025,0.106,0.894,0.095,0.12300000000000001,0.0,0.8140000000000001,0.14,0.10099999999999999,0.044000000000000004,0.3,1.0,0.4606
331,49035114200,1.0,5273,0.8073203110183956,0.03167077564953537,0.012706239332448322,0.07225488336810165,0.0018964536317087046,0.013844111511473545,0.06030722548833681,0.11587331689740187,0.8975915038877299,0.10240849611227006,0.9459992823824901,0.054000717617509866,0.03590944574551132,0.05620608899297424,0.2253447827218319,0.2755659640905542,0.30210772833723654,0.10486599011189175,0.0747974236442967,0.041601008509297197,79239.0,0.04,0.075,0.925,0.057,0.095,0.015,0.8109999999999999,0.19899999999999998,0.121,0.078,0.3,1.0,0.3545
332,49035114300,1.0,20297,0.8115977730699118,0.007439523082228901,0.007636596541360792,0.03182736364980046,0.008720500566586195,0.08518500270976007,0.04759324038035177,0.17017293196038824,0.8976696063457654,0.10233039365423462,0.9507236872921448,0.049276312707855166,0.017635006585687108,0.015073906044197278,0.3107712571344944,0.25793941167861845,0.346626664715352,0.05195375384165081,0.09199209359474331,0.04744193735019423,86031.0,0.037000000000000005,0.078,0.922,0.079,0.085,0.0,0.8759999999999999,0.098,0.057,0.040999999999999995,0.3,1.0,0.3612
333,49035114500,1.0,8601,0.4999418672247413,0.03081037088710615,0.004534356470177886,0.16009766306243461,0.0812696198116498,0.1747471224276247,0.04859900011626555,0.3468201371933496,0.7095686548075805,0.2904313451924195,0.8458058806175632,0.15419411938243682,0.05223106191629194,0.07627118644067797,0.37409200968523004,0.24628156347284677,0.20252507782774126,0.048599100657212034,0.2686991344787495,0.10411718131433095,71583.0,0.032,0.125,0.875,0.084,0.153,0.07,0.731,0.191,0.061,0.134,0.4,1.0,0.3335
334,49035114600,1.0,6867,0.9646133682830931,0.0029124799767001604,0.0024756079801951363,0.010484927916120577,0.0,0.01703800786369594,0.0024756079801951363,0.0417940876656473,0.9717489442260084,0.028251055773991555,0.985646619778958,0.014353380221042055,0.02553444180522565,0.044140934283452095,0.2209026128266033,0.281076801266825,0.3000791765637371,0.12826603325415678,0.033275780882122116,0.041983795727964644,113942.0,0.031,0.045,0.955,0.023,0.064,0.0,0.8859999999999999,0.174,0.107,0.076,0.3,1.0,0.3535
335,49035114700,1.0,4538,0.5257822829440282,0.010356985456148084,0.022036139268400177,0.061921551344204497,0.03635962979286029,0.24195680916703394,0.10158660202732481,0.41472014103129134,0.7342441604230939,0.2657558395769061,0.8959526159921026,0.10404738400789733,0.0881326352530541,0.04857475276323444,0.3452588714368819,0.2222222222222222,0.2702152414194299,0.025596276905177427,0.24432081594807603,0.051824817518248176,66681.0,0.016,0.136,0.8640000000000001,0.071,0.18,0.054000000000000006,0.758,0.16399999999999998,0.102,0.073,0.3,1.0,0.2859
336,49035114800,0.0,3723,0.8879935535858179,0.0005372011818426001,0.0042976094547408005,0.049691109320440505,0.0018802041364491002,0.006177813591189901,0.049422508729519206,0.032769272092398605,0.9344614558152028,0.06553854418479721,0.9751178627553693,0.024882137244630696,0.013680781758957655,0.009771986970684038,0.09120521172638436,0.19250814332247557,0.28436482084690556,0.4084690553745928,0.021996615905245348,0.0548604427333975,210789.0,0.016,0.008,0.992,0.013000000000000001,0.01,0.0,0.904,0.209,0.19699999999999998,0.03,0.2,0.0,0.3953
337,49035115106,1.0,17049,0.8892017127104229,0.0017009795295911785,0.0022875241949674467,0.026981054607308347,0.027332981406534108,0.00574813772068743,0.04674760983048859,0.0990087395155141,0.9419320781277495,0.05806792187225057,0.9686381455599113,0.031361854440088634,0.01667344448962993,0.015555103700691337,0.18330622204148028,0.31598210654737696,0.3670191134607564,0.10146400976006506,0.0804415361226783,0.018989450305385895,111812.0,0.028999999999999998,0.055999999999999994,0.9440000000000001,0.064,0.05,0.032,0.9129999999999999,0.057999999999999996,0.036000000000000004,0.019,0.3,1.0,0.3299
338,49035115209,1.0,11186,0.8292508492758806,0.011889862327909888,0.0,0.031736098694797064,0.004469873055605221,0.08564276774539603,0.03701054890041123,0.1660110852851779,0.910960128732344,0.089039871267656,0.9345029239766082,0.06549707602339182,0.01891423621137742,0.03725093849263644,0.2414091827894889,0.29382038694773316,0.29815189142362114,0.11045336413514294,0.07639578780051659,0.03366774358102364,98598.0,0.027999999999999997,0.1,0.9,0.111,0.106,0.0,0.818,0.154,0.077,0.08199999999999999,0.3,1.0,0.3845
339,49035980000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,49037942000,0.0,3798,0.008952080042127435,0.0,0.9631384939441812,0.0,0.005529225908372828,0.00105318588730911,0.02132701421800948,0.018430753027909426,0.9984202211690363,0.001579778830963665,0.9992107340173638,0.0007892659826361484,0.15710536182977128,0.10086239220097488,0.39332583427071616,0.2065991751031121,0.12823397075365578,0.013873265841769778,0.21198288159771755,0.27043437645959834,29286.0,0.253,0.361,0.639,0.23,0.49,0.022000000000000002,0.23199999999999998,0.434,0.115,0.365,0.1,0.0,0.498
341,49037942100,0.0,2636,0.02276176024279211,0.0,0.9666160849772383,0.0011380880121396055,0.0,0.0,0.009484066767830045,0.012898330804248861,0.9988619119878603,0.0011380880121396055,0.9988632057597575,0.0011367942402425162,0.14988938053097345,0.07245575221238938,0.47013274336283184,0.2029867256637168,0.09402654867256637,0.010508849557522125,0.11969439728353141,0.413399857448325,25236.0,0.094,0.39799999999999996,0.602,0.344,0.511,0.013999999999999999,0.244,0.39799999999999996,0.142,0.324,0.1,0.0,0.4803
342,49037978100,0.0,4307,0.9266310657069886,0.00650104481077316,0.028558161133039238,0.0,0.004179243092639889,0.0037148827490132343,0.030415602507545856,0.112839563501277,0.9774785233341072,0.022521476665892732,0.9804234008650126,0.01957659913498748,0.03934426229508197,0.05901639344262295,0.3163934426229508,0.2665573770491803,0.2459016393442623,0.07278688524590164,0.01985423473234481,0.1256206554121152,58375.0,0.032,0.09300000000000001,0.907,0.063,0.14400000000000002,0.0,0.7190000000000001,0.324,0.209,0.145,0.09,0.0,0.3916
343,49037978200,0.0,4561,0.731637798728349,0.0010962508221881166,0.2087261565446174,0.016224512168384126,0.0008770006577504934,0.00591975443981583,0.03551852663889498,0.061390046042534535,0.9936417452313089,0.006358254768691077,0.9962865880297073,0.003713411970292704,0.06538084341288003,0.04151683556717882,0.2399476953252697,0.2530238640078457,0.29029094475318734,0.10983981693363844,0.07369162168505046,0.14285714285714285,56042.0,0.027000000000000003,0.111,0.889,0.065,0.17600000000000002,0.0,0.633,0.35600000000000004,0.159,0.22,0.1,0.0,0.4893
344,49039972100,0.0,7930,0.9627994955863808,0.0012610340479192938,0.0023959646910466583,0.009205548549810845,0.0023959646910466583,0.01614123581336696,0.005800756620428752,0.030012610340479192,0.9703656998738966,0.029634300126103404,0.9805861258810437,0.01941387411895635,0.041666666666666664,0.0539021164021164,0.3857473544973545,0.2501653439153439,0.2013888888888889,0.06712962962962964,0.018626929217668974,0.11705521472392638,55918.0,0.07200000000000001,0.078,0.922,0.035,0.128,0.006,0.721,0.376,0.239,0.159,0.09,0.0,0.4929
