,FIPS,Total_population,P_WH,P_AA,P_AI,P_AS,P_NH,P_OR,P_2R,P_Latino,P_native,P_FB,P_citizen,P_non-citizen,P_NoSchool,P_HS_no_degree,P_HS_or_GED,P_some_college,P_college_degree,P_Masters_prof_doc,P_limited_eng,Poverty_rate,MED_HH_income,UE_rate,P_UI,P_Insured,P_UI_under_18,P_UI_18-64,P_UI_65_over,P_any_private_ins,P_any_public_ins,P_Medicare_alone,P_Medicaid_alone,Respiratory HI,NatWalkInd,GINI,SVI_themes_total,SVI_flags
311,49035113533,4500,0.7786666666666666,0.010222222222222223,0.009333333333333334,0.05577777777777778,0.07355555555555555,0.03933333333333333,0.03311111111111111,0.09133333333333334,0.9384444444444444,0.06155555555555556,0.977623289159244,0.02237671084075603,0.026569343065693432,0.03562043795620438,0.2764963503649635,0.2359124087591241,0.3016058394160584,0.12379562043795621,0.04154302670623145,0.035119478638667635,88681.0,0.083,0.068,0.932,0.10800000000000001,0.065,0.0,0.848,0.175,0.131,0.055999999999999994,0.33447647280869,12.166666666666666,0.3659,0.3585,1.0
312,49035113534,7848,0.8372833843017329,0.0,0.005988786952089704,0.04332313965341488,0.01452599388379205,0.05746687054026504,0.0414118246687054,0.20196228338430172,0.8916921508664628,0.1083078491335372,0.9503511746185517,0.04964882538144829,0.04541701073492981,0.05346820809248555,0.2853014037985136,0.3222543352601156,0.24896779521056978,0.04459124690338563,0.11612532336878413,0.036338859868271636,86319.0,0.02,0.046,0.9540000000000001,0.034,0.049,0.145,0.91,0.08,0.025,0.052000000000000005,0.318340983929541,7.0,0.2623,0.3722,0.0
313,49035113535,7652,0.814427600627287,0.010193413486670152,0.003267119707266074,0.06730266596968112,0.0035284892838473602,0.07631991636173549,0.024960794563512807,0.14858860428646106,0.9116570831155254,0.08834291688447465,0.9619107479572596,0.03808925204274041,0.026169379765093755,0.018751287863177417,0.23511230166907068,0.3298990315268906,0.294663094992788,0.0954049041829796,0.06764038570618264,0.03349067206113734,102708.0,0.018000000000000002,0.048,0.9520000000000001,0.011000000000000001,0.07200000000000001,0.057999999999999996,0.919,0.068,0.037000000000000005,0.027000000000000003,0.321800905447186,8.5,0.256,0.2556,0.0
314,49035113536,4520,0.5714601769911505,0.007079646017699115,0.0022123893805309734,0.02765486725663717,0.006415929203539823,0.3305309734513274,0.05464601769911504,0.4891592920353982,0.7588495575221239,0.2411504424778761,0.8385899814471243,0.1614100185528757,0.1176659185636422,0.16255210003206155,0.3562039115100994,0.21865982686758575,0.1176659185636422,0.0272523244629689,0.2958565543978677,0.14812112367748997,63607.0,0.084,0.289,0.711,0.134,0.392,0.0,0.51,0.247,0.071,0.17800000000000002,0.343926476731926,13.41666667,0.3368,0.9708,6.0
315,49035113537,3668,0.6082333696837514,0.008451472191930208,0.010905125408942203,0.005179934569247546,0.12213740458015267,0.2058342420937841,0.03925845147219193,0.36559432933478736,0.7808069792802618,0.21919302071973829,0.85941893158388,0.14058106841611998,0.09700685178507032,0.10602235845654526,0.3725207356653444,0.2560403894698882,0.144608727010458,0.023800937612693834,0.13401162790697674,0.06456456456456457,72262.0,0.033,0.23800000000000002,0.762,0.284,0.281,0.0,0.55,0.294,0.157,0.13699999999999998,0.34653704803632,12.583333334999999,0.3573,0.458,4.0
316,49035113538,3298,0.5730745906610066,0.004548211036992117,0.0391146149181322,0.046694966646452396,0.09854457246816252,0.21952698605215282,0.018496058217101274,0.3650697392359005,0.8010915706488781,0.19890842935112188,0.9232922732362822,0.0767077267637178,0.07324561403508772,0.08552631578947369,0.38421052631578945,0.27017543859649124,0.16140350877192983,0.02543859649122807,0.20852764823451034,0.05925925925925926,72054.0,0.017,0.14,0.86,0.1,0.17600000000000002,0.0,0.778,0.14300000000000002,0.079,0.076,0.317817291096475,12.08333333,0.3284,0.5918,1.0
317,49035113539,4823,0.5977607298362015,0.0022807381297947336,0.0,0.0694588430437487,0.027990877047480822,0.27327389591540535,0.029234916027368857,0.4012025710138918,0.8237611445158615,0.1762388554841385,0.8914972273567467,0.10850277264325324,0.06244316459533192,0.057593210063655656,0.4425583510154592,0.21157926644437708,0.1933919369505911,0.03243407093058503,0.241086186540732,0.05682985279014036,73514.0,0.038,0.099,0.9009999999999999,0.066,0.126,0.0,0.772,0.174,0.06,0.11800000000000001,0.311015502167444,12.666666665000001,0.277,0.4545,2.0
318,49035113600,5748,0.6377870563674322,0.007306889352818371,0.017397355601948505,0.006958942240779402,0.05167014613778706,0.27052887961029926,0.008350730688935281,0.38552540013917885,0.8289839944328462,0.1710160055671538,0.8988272087568413,0.10117279124315871,0.054281949934123844,0.155467720685112,0.42002635046113307,0.20948616600790515,0.14993412384716734,0.01080368906455863,0.22820858187415816,0.08231404958677686,49141.0,0.057999999999999996,0.188,0.812,0.16399999999999998,0.237,0.0,0.645,0.282,0.133,0.16,0.319644215941725,14.2083333325,0.2984,0.7839,4.0
319,49035113701,4080,0.8024509803921569,0.0024509803921568627,0.05906862745098039,0.016666666666666666,0.01446078431372549,0.07745098039215687,0.027450980392156862,0.2610294117647059,0.8632352941176471,0.13676470588235295,0.9018567639257294,0.09814323607427056,0.12681638044914134,0.0822324966974901,0.3391677675033025,0.27311756935270803,0.14927344782034346,0.029392338177014532,0.16749803097925964,0.030338389731621937,64063.0,0.055999999999999994,0.073,0.927,0.028999999999999998,0.08900000000000001,0.086,0.785,0.21899999999999997,0.10300000000000001,0.13699999999999998,0.325258052687283,12.833333336666668,0.2999,0.6432,1.0
320,49035113702,2790,0.7111111111111111,0.01863799283154122,0.01003584229390681,0.022222222222222223,0.025448028673835124,0.1949820788530466,0.01756272401433692,0.34838709677419355,0.7924731182795699,0.2075268817204301,0.8874045801526718,0.11259541984732824,0.08638360175695461,0.11420204978038068,0.42313323572474376,0.2225475841874085,0.14006832601268912,0.013665202537823329,0.21897262842144732,0.058519793459552494,59219.0,0.055,0.205,0.795,0.127,0.268,0.0,0.672,0.233,0.099,0.147,0.315595928240066,12.33333333,0.3876,0.5592,2.0
321,49035113801,5967,0.7005195240489358,0.03402044578515167,0.008714596949891068,0.016591251885369532,0.017764370705547178,0.19306184012066366,0.02932797050444109,0.40372046254399196,0.7792860734037205,0.22071392659627953,0.9163083538083538,0.0836916461916462,0.11275133621786715,0.11122423008399084,0.33138203105115804,0.2736065156528379,0.16390939170272334,0.007126495291422754,0.22429388960679342,0.12015389168393016,68882.0,0.042,0.168,0.8320000000000001,0.129,0.21,0.0,0.652,0.252,0.066,0.18899999999999997,0.312825573900056,12.375,0.3023,0.8045,5.0
322,49035113802,4653,0.6355039759295078,0.0,0.0,0.009671179883945842,0.024285407264130667,0.27423167848699764,0.05630775843541801,0.4233827638082957,0.8310767246937459,0.16892327530625403,0.8706961077844312,0.12930389221556887,0.09500177242112726,0.14711095356256645,0.3824884792626728,0.2513293158454449,0.11343495214462956,0.010634526763559022,0.2714217328865486,0.11541889483065954,48142.0,0.071,0.248,0.752,0.185,0.337,0.0,0.424,0.397,0.107,0.311,0.321497269426392,13.333333333333334,0.3328,0.9777,9.0
323,49035113803,9265,0.6207231516459795,0.00021586616297895306,0.0,0.07997841338370211,0.037776578521316787,0.2050728548300054,0.05623313545601727,0.2974635725849973,0.8063680518078791,0.19363194819212087,0.8808708880015212,0.1191291119984788,0.09226190476190477,0.09672619047619048,0.33052248677248675,0.26173941798941797,0.16964285714285715,0.049107142857142856,0.2129055778344878,0.05257393209200438,77912.0,0.04,0.162,0.838,0.17300000000000001,0.163,0.061,0.7090000000000001,0.16699999999999998,0.062,0.129,0.311250953950538,14.77777778,0.2854,0.6724,2.0
